Gene	ModuleColor	kWithin	ModuleName
ZMYM2	darkmagenta	3.12842290607522	AUD9
ZNF467	darkmagenta	4.00811988022268	AUD9
ZNF503	darkmagenta	5.88688512142571	AUD9
ABT1	darkolivegreen	2.43944924788532	AUD10
AGFG1	darkolivegreen	4.13808962628654	AUD10
AIFM1	darkolivegreen	8.58408448707675	AUD10
ALKBH8	darkolivegreen	3.31488710274295	AUD10
AP1S2	darkolivegreen	6.6986046074992	AUD10
ARFIP1	darkolivegreen	2.88783218985408	AUD10
ASCC1	darkolivegreen	1.25167623245465	AUD10
BDH1	darkolivegreen	5.51766373319645	AUD10
BTF3	darkolivegreen	7.41537612535968	AUD10
BTF3L4	darkolivegreen	4.36034452768981	AUD10
CAPZA2	darkolivegreen	2.44574147771815	AUD10
CCNT1	darkolivegreen	1.74383928801606	AUD10
CDR2	darkolivegreen	2.42437699463869	AUD10
CDR2L	darkolivegreen	4.31644105717841	AUD10
CLPP	darkolivegreen	2.09043668484379	AUD10
CNDP2	darkolivegreen	7.15430321370415	AUD10
COA6	darkolivegreen	2.83530701134529	AUD10
COASY	darkolivegreen	2.49230317752474	AUD10
COQ9	darkolivegreen	4.23341709381101	AUD10
CRIPT	darkolivegreen	3.61323100157712	AUD10
DNAAF2	darkolivegreen	2.66913607560667	AUD10
DNAJC14	darkolivegreen	1.29826300400387	AUD10
EIF3K	darkolivegreen	4.09561281410357	AUD10
EIF3M	darkolivegreen	6.37570349849459	AUD10
FAM217B	darkolivegreen	4.00035413710958	AUD10
FXR1	darkolivegreen	3.09141065018411	AUD10
GCSH	darkolivegreen	2.63077486983459	AUD10
GNPAT	darkolivegreen	4.06080596149007	AUD10
GNPDA2	darkolivegreen	2.35114990288208	AUD10
GTF2E2	darkolivegreen	4.82304990111263	AUD10
HACL1	darkolivegreen	1.58126872613263	AUD10
HARBI1	darkolivegreen	2.22473088189396	AUD10
INTS14	darkolivegreen	6.61854306052867	AUD10
ITCH	darkolivegreen	0.914835210647812	AUD10
KYAT3	darkolivegreen	2.53199137006293	AUD10
L2HGDH	darkolivegreen	1.64813893445377	AUD10
LSM7	darkolivegreen	2.6227076148362	AUD10
MARS2	darkolivegreen	3.13929014523174	AUD10
MDH2	darkolivegreen	3.21368204926807	AUD10
MED21	darkolivegreen	5.83544850408111	AUD10
MRPL42	darkolivegreen	1.39112343685721	AUD10
MRPL44	darkolivegreen	7.43712619456568	AUD10
MRPL45	darkolivegreen	3.15736145603668	AUD10
MRPS30	darkolivegreen	3.95721823090548	AUD10
MRPS5	darkolivegreen	2.67027269446635	AUD10
MTF2	darkolivegreen	5.04725451062483	AUD10
MTFR1	darkolivegreen	7.43977284300207	AUD10
NANP	darkolivegreen	3.66683382542292	AUD10
NDUFAF1	darkolivegreen	4.56023196156423	AUD10
NKAPD1	darkolivegreen	6.79753052030543	AUD10
NSA2	darkolivegreen	6.19543869042529	AUD10
PAIP1	darkolivegreen	2.29057737124756	AUD10
PLEK2	darkolivegreen	9.95791266635109	AUD10
POLB	darkolivegreen	2.95959492053974	AUD10
PPP1CA	darkolivegreen	4.16569503741038	AUD10
PPP2R5C	darkolivegreen	9.02979489009851	AUD10
PUM2	darkolivegreen	2.73032883743614	AUD10
RAB32	darkolivegreen	1.77043694601284	AUD10
RAP2C	darkolivegreen	2.7289120356983	AUD10
RBMX2	darkolivegreen	2.4241949915335	AUD10
RFK	darkolivegreen	3.98647252017854	AUD10
RNF5	darkolivegreen	4.33446388338525	AUD10
RNMT	darkolivegreen	1.56124668164731	AUD10
SERP1	darkolivegreen	8.40994092174915	AUD10
SNX2	darkolivegreen	1.02926526425772	AUD10
SNX24	darkolivegreen	2.71108396243592	AUD10
SS18L2	darkolivegreen	2.86955705390536	AUD10
STARD3NL	darkolivegreen	4.1673631815293	AUD10
STK17A	darkolivegreen	1.74735070395293	AUD10
SUB1	darkolivegreen	3.75432035821251	AUD10
SUCLG2	darkolivegreen	7.08607946944235	AUD10
TALDO1	darkolivegreen	7.4852971603456	AUD10
TBL2	darkolivegreen	3.26010819843153	AUD10
TBPL1	darkolivegreen	6.87041465113776	AUD10
TCEA1	darkolivegreen	4.68050630055917	AUD10
TDP2	darkolivegreen	9.06447247945494	AUD10
THAP5	darkolivegreen	3.98741579664173	AUD10
TMEM183A	darkolivegreen	3.00210288034022	AUD10
TMEM186	darkolivegreen	5.39905803547027	AUD10
TRIM27	darkolivegreen	5.9804290715143	AUD10
TRMT61B	darkolivegreen	3.20118852929933	AUD10
TSFM	darkolivegreen	6.14634115310555	AUD10
TUSC2	darkolivegreen	2.71171236231458	AUD10
UBE2O	darkolivegreen	1.65383203322855	AUD10
UBE2Q2	darkolivegreen	6.25198675800465	AUD10
UQCRC2	darkolivegreen	6.21290795116032	AUD10
URI1	darkolivegreen	4.02226491069323	AUD10
VIPAS39	darkolivegreen	1.34082280399919	AUD10
VPS54	darkolivegreen	2.90069742159667	AUD10
WDR35	darkolivegreen	4.58232847378549	AUD10
WDR54	darkolivegreen	2.48211658139207	AUD10
WDR70	darkolivegreen	4.88183918173639	AUD10
WDR89	darkolivegreen	5.2391084235785	AUD10
ZBTB26	darkolivegreen	2.70967716117572	AUD10
ZNF584	darkolivegreen	2.92477041680549	AUD10
ZNF670	darkolivegreen	2.55344021108213	AUD10
AHCY	darkorange	7.65770890044064	AUD11
AKR1A1	darkorange	4.48579892651742	AUD11
ATOX1	darkorange	1.69195211956899	AUD11
ATP5F1E	darkorange	3.02114598823147	AUD11
B9D2	darkorange	1.53397510151693	AUD11
BCL2L13	darkorange	1.60796318236152	AUD11
BRK1	darkorange	3.41033968182445	AUD11
C12orf57	darkorange	2.0651041068696	AUD11
CCDC51	darkorange	1.03132849547654	AUD11
CDC26	darkorange	3.34126068342258	AUD11
COMMD3	darkorange	1.30392212325631	AUD11
COTL1	darkorange	1.92344443596284	AUD11
COX4I1	darkorange	7.69148593572106	AUD11
COX6B1	darkorange	4.99805722076576	AUD11
COX7A2L	darkorange	1.97571722421075	AUD11
COX7C	darkorange	4.69385278615206	AUD11
DECR1	darkorange	8.67459233376748	AUD11
EEF1A1	darkorange	8.43422997374202	AUD11
EIF3F	darkorange	2.66382231206604	AUD11
EIF3H	darkorange	13.2022350485978	AUD11
FAM104B	darkorange	1.13097074210687	AUD11
FBXO7	darkorange	1.02187216394851	AUD11
GNA12	darkorange	1.07979177047187	AUD11
HIKESHI	darkorange	1.72229837959755	AUD11
LAMTOR2	darkorange	2.94839339787896	AUD11
MAF1	darkorange	2.13472666454659	AUD11
MRFAP1L1	darkorange	1.82670692579587	AUD11
MRPS14	darkorange	0.706778458898413	AUD11
NAP1L1	darkorange	6.83723701856957	AUD11
NDUFA4	darkorange	6.70151415725938	AUD11
NDUFB11	darkorange	3.1938899440088	AUD11
NDUFB4	darkorange	4.30261672359964	AUD11
NOB1	darkorange	1.54831319758678	AUD11
NUDT16L1	darkorange	1.69584908314603	AUD11
OSTC	darkorange	2.62101346305926	AUD11
OXA1L	darkorange	1.0088881516735	AUD11
PABPC1	darkorange	1.12786654747791	AUD11
POLR1D	darkorange	1.63699460023574	AUD11
PTRHD1	darkorange	1.80977322613754	AUD11
RAB1A	darkorange	2.08469525081719	AUD11
RAB2A	darkorange	1.98253930074941	AUD11
RACK1	darkorange	13.859082329058	AUD11
RBM4B	darkorange	1.57931235156885	AUD11
RETREG3	darkorange	1.85079680430176	AUD11
RFXANK	darkorange	2.60884479548664	AUD11
RITA1	darkorange	1.38188306773778	AUD11
RPL10A	darkorange	9.63975456741429	AUD11
RPL11	darkorange	10.5526491182222	AUD11
RPL12	darkorange	6.7275646475351	AUD11
RPL13	darkorange	7.63970920468938	AUD11
RPL13A	darkorange	5.23324180193156	AUD11
RPL15	darkorange	4.97683613772147	AUD11
RPL18A	darkorange	13.9899740015947	AUD11
RPL21	darkorange	3.71840156267819	AUD11
RPL22	darkorange	5.40017424782551	AUD11
RPL23	darkorange	11.3977344022807	AUD11
RPL23A	darkorange	2.51392781290415	AUD11
RPL27	darkorange	6.43514828180347	AUD11
RPL27A	darkorange	11.6277583164285	AUD11
RPL3	darkorange	5.44091950452184	AUD11
RPL30	darkorange	5.83493760942861	AUD11
RPL31	darkorange	7.55277286268491	AUD11
RPL32	darkorange	14.4033262270587	AUD11
RPL34	darkorange	10.9144873820937	AUD11
RPL35A	darkorange	11.831372479512	AUD11
RPL37	darkorange	2.79717210708055	AUD11
RPL38	darkorange	3.52073487967406	AUD11
RPL39	darkorange	6.43168764939463	AUD11
RPL4	darkorange	10.510108195301	AUD11
RPL41	darkorange	5.44941276245139	AUD11
RPL5	darkorange	13.5192076669623	AUD11
RPL7	darkorange	12.4642811973211	AUD11
RPL7A	darkorange	2.12534785982044	AUD11
RPL9	darkorange	14.8091233957224	AUD11
RPLP0	darkorange	7.64298618582929	AUD11
RPLP1	darkorange	3.74190185960286	AUD11
RPLP2	darkorange	11.0889807992148	AUD11
RPS11	darkorange	10.7158184797077	AUD11
RPS12	darkorange	2.99198734395632	AUD11
RPS13	darkorange	11.6746292987754	AUD11
RPS14	darkorange	4.3077554106911	AUD11
RPS15A	darkorange	5.73289870521454	AUD11
RPS16	darkorange	4.93399538861047	AUD11
RPS18	darkorange	16.7663648850798	AUD11
RPS19	darkorange	8.08001902163492	AUD11
RPS2	darkorange	6.21231357170271	AUD11
RPS20	darkorange	10.0299146276896	AUD11
RPS21	darkorange	2.82876621694124	AUD11
RPS23	darkorange	1.47523512266977	AUD11
RPS25	darkorange	12.956165173203	AUD11
RPS27	darkorange	1.53676699077289	AUD11
RPS29	darkorange	1.9439652637393	AUD11
RPS3	darkorange	15.0042956602664	AUD11
RPS3A	darkorange	3.96059365514804	AUD11
RPS5	darkorange	10.7614287537394	AUD11
RPS6	darkorange	12.4935265964204	AUD11
RPS8	darkorange	4.2400023518331	AUD11
RPS9	darkorange	4.39157414889107	AUD11
RPSA	darkorange	8.54970799367628	AUD11
SEC11A	darkorange	5.92201888993226	AUD11
SEPHS2	darkorange	3.46287655521621	AUD11
SLC25A6	darkorange	2.35659329848092	AUD11
SNX3	darkorange	4.60608500081887	AUD11
ST13	darkorange	6.40784417008981	AUD11
STK16	darkorange	0.829359803171514	AUD11
SUMO2	darkorange	3.19578492922588	AUD11
TCEAL8	darkorange	1.0967991969581	AUD11
THAP11	darkorange	3.5869619603196	AUD11
THG1L	darkorange	0.884606772899333	AUD11
TMEM258	darkorange	2.74026568485335	AUD11
UBA52	darkorange	5.9989703631447	AUD11
UBL5	darkorange	2.22431450573667	AUD11
UFC1	darkorange	7.94409111159601	AUD11
UQCRB	darkorange	1.96356941425365	AUD11
UQCRFS1	darkorange	1.40164866278775	AUD11
UQCRH	darkorange	7.79697962810248	AUD11
ZFAND1	darkorange	3.07342091126327	AUD11
ZP3	darkorange	1.23076522755334	AUD11
ARL14EP	darkorange2	0.841502191332419	AUD12
ATG10	darkorange2	1.52643118476014	AUD12
BMI1	darkorange2	0.329993359049549	AUD12
BMPR1A	darkorange2	1.21208340844183	AUD12
C1orf43	darkorange2	0.711469469487329	AUD12
CEBPG	darkorange2	1.16461596139428	AUD12
CISD2	darkorange2	1.1855745108608	AUD12
CUL5	darkorange2	0.698217288296983	AUD12
DAW1	darkorange2	1.06554097417574	AUD12
DNAL1	darkorange2	0.784502931141255	AUD12
ENTPD7	darkorange2	0.973278192905952	AUD12
FAM118B	darkorange2	0.214699934357241	AUD12
FAM219A	darkorange2	2.41922250947544	AUD12
FUNDC2	darkorange2	0.780005806062709	AUD12
GALNT4	darkorange2	0.68861415418131	AUD12
GOLT1B	darkorange2	1.10148922478132	AUD12
GPX8	darkorange2	0.517619711523371	AUD12
GSKIP	darkorange2	0.917412891940427	AUD12
GTF2A1	darkorange2	0.782557777630754	AUD12
GXYLT1	darkorange2	2.92959714593309	AUD12
HOMER1	darkorange2	0.877842422584916	AUD12
HSP90B1	darkorange2	1.76600905186564	AUD12
HYOU1	darkorange2	3.57313776740227	AUD12
IDE	darkorange2	2.06188113447124	AUD12
IER3IP1	darkorange2	1.00225176976	AUD12
IFT88	darkorange2	0.785885337133148	AUD12
KIAA1143	darkorange2	0.518405268284191	AUD12
LYRM2	darkorange2	0.734477874086309	AUD12
MAN2A1	darkorange2	0.4220742203153	AUD12
MANF	darkorange2	2.55921840154819	AUD12
MAP2K4	darkorange2	0.36521700791103	AUD12
MCUR1	darkorange2	3.75228541961338	AUD12
MED6	darkorange2	0.712527315775327	AUD12
MMADHC	darkorange2	1.63032128400424	AUD12
MMGT1	darkorange2	3.57274646707436	AUD12
MRPL2	darkorange2	1.19862570641373	AUD12
MRPS33	darkorange2	0.752276770929687	AUD12
MTF1	darkorange2	1.52127848700181	AUD12
NCOA4	darkorange2	1.14228940701411	AUD12
NMD3	darkorange2	3.38025384481431	AUD12
NUS1	darkorange2	2.67140621051437	AUD12
ORC4	darkorange2	0.420139123312109	AUD12
OTULIN	darkorange2	0.474754879644147	AUD12
PFDN4	darkorange2	1.71260050339626	AUD12
PPP4R2	darkorange2	3.05659160176558	AUD12
PPP4R3B	darkorange2	1.75053810860896	AUD12
PPTC7	darkorange2	0.615169685406831	AUD12
RAB10	darkorange2	0.705928133361133	AUD12
RAB11A	darkorange2	0.829484940935246	AUD12
RAB28	darkorange2	0.853571132880025	AUD12
RAB5A	darkorange2	0.884729966981149	AUD12
RAB5IF	darkorange2	0.551588192981302	AUD12
RPS6KB1	darkorange2	0.421031034277567	AUD12
RPS6KC1	darkorange2	0.875346645798993	AUD12
SFR1	darkorange2	0.72834299982248	AUD12
SLC25A15	darkorange2	2.03018255393956	AUD12
SNX4	darkorange2	0.571471507946052	AUD12
SOCS4	darkorange2	0.761179557291151	AUD12
SP3	darkorange2	0.97165189300695	AUD12
SPCS3	darkorange2	4.12376507207594	AUD12
SSR1	darkorange2	4.08217772276475	AUD12
TAF5L	darkorange2	1.18118133781298	AUD12
TIMMDC1	darkorange2	1.14293024176974	AUD12
TLR6	darkorange2	0.763076805210524	AUD12
TMED7	darkorange2	4.60466919843905	AUD12
TMEM206	darkorange2	2.10001750054622	AUD12
TMEM41A	darkorange2	0.918701556083423	AUD12
TMTC3	darkorange2	1.74913242095131	AUD12
TOMM20	darkorange2	0.996229901087405	AUD12
TYW3	darkorange2	1.48571205150205	AUD12
YIPF5	darkorange2	4.55634335425755	AUD12
ZDHHC18	darkorange2	1.2418520580514	AUD12
ZNF746	darkorange2	0.259117812125882	AUD12
ZNF845	darkorange2	0.308529483408664	AUD12
AASS	darkred	1.9101127056683	AUD13
ABCG4	darkred	2.23359484602389	AUD13
ADGRA2	darkred	3.63796876218194	AUD13
AGO4	darkred	1.61221173007475	AUD13
AKAP5	darkred	2.51906148420754	AUD13
ARID5A	darkred	1.65782448245945	AUD13
ARL4C	darkred	10.4185369173103	AUD13
BBS2	darkred	2.42582263852525	AUD13
BBS9	darkred	0.83881786626278	AUD13
BCORL1	darkred	3.38705866850192	AUD13
BMF	darkred	7.65273763127978	AUD13
BNC2	darkred	2.90201348102897	AUD13
BTG2	darkred	9.51993957321204	AUD13
CARD10	darkred	4.00565993617183	AUD13
CDC42EP1	darkred	5.42843569274149	AUD13
CERCAM	darkred	3.61135947965752	AUD13
CLIC4	darkred	1.37847327932061	AUD13
CNN3	darkred	10.5288236221571	AUD13
COL14A1	darkred	4.43647580697851	AUD13
COL1A1	darkred	2.32019197756342	AUD13
COMTD1	darkred	1.72689860466816	AUD13
CSDC2	darkred	4.15437528977791	AUD13
CYBRD1	darkred	8.06845188763291	AUD13
CYTH1	darkred	4.9936552237297	AUD13
DDHD2	darkred	4.94659057284978	AUD13
DIP2C	darkred	2.29366335472823	AUD13
DLG1	darkred	7.57082902354752	AUD13
DOCK11	darkred	9.28020961645876	AUD13
DPY19L4	darkred	5.10154634020009	AUD13
ECM1	darkred	1.46820020985796	AUD13
EDIL3	darkred	7.78391459643189	AUD13
EPHA2	darkred	2.92528805609186	AUD13
EPS8L2	darkred	7.95290867015344	AUD13
FAM198B	darkred	4.77868863019535	AUD13
FBLN2	darkred	9.67343982376152	AUD13
FCHO2	darkred	4.0772135167399	AUD13
FN1	darkred	5.04261690921095	AUD13
GAB1	darkred	7.9520773614001	AUD13
GIPC3	darkred	5.91241716365529	AUD13
GLI1	darkred	3.11915448071632	AUD13
GLIS2	darkred	7.03592313420873	AUD13
GLS	darkred	8.62830564666572	AUD13
GPNMB	darkred	4.78827841560447	AUD13
GRIN3B	darkred	1.76180089486868	AUD13
HAGHL	darkred	1.39544121671723	AUD13
HDAC7	darkred	5.21400030184176	AUD13
HIP1R	darkred	2.55833951095399	AUD13
HIPK3	darkred	4.56172404192307	AUD13
IER5L	darkred	3.93734359752139	AUD13
IGF1R	darkred	1.32602295796519	AUD13
ING4	darkred	4.50179786832314	AUD13
ISYNA1	darkred	6.5272771862489	AUD13
ITGB4	darkred	1.78838221913148	AUD13
ITGB5	darkred	1.99483132076204	AUD13
KCNT2	darkred	4.4926508800735	AUD13
KDM4B	darkred	1.75274934090125	AUD13
KIAA1755	darkred	10.7986190615877	AUD13
KLF11	darkred	1.63636966607584	AUD13
KLHL24	darkred	4.85853908417824	AUD13
KLHL36	darkred	5.44748312890747	AUD13
KRT19	darkred	8.09614689507863	AUD13
L3MBTL3	darkred	1.65328966887041	AUD13
LIFR	darkred	0.979570321587385	AUD13
LOX	darkred	6.4886970921979	AUD13
LPAR6	darkred	3.35625364344047	AUD13
MALL	darkred	5.64777197965563	AUD13
MARCH2	darkred	1.98324837244855	AUD13
MARCH9	darkred	1.46417062955123	AUD13
MBOAT2	darkred	10.1503305035855	AUD13
MBP	darkred	8.79770723242327	AUD13
MEF2A	darkred	3.13870807829671	AUD13
MICU1	darkred	1.67671484493421	AUD13
MLLT6	darkred	6.13733446339873	AUD13
MMP11	darkred	11.5548196522842	AUD13
MMP24	darkred	1.85087461515748	AUD13
MYADM	darkred	0.478355723957945	AUD13
NDRG1	darkred	3.13850854627186	AUD13
NFYB	darkred	1.8446963087274	AUD13
NREP	darkred	6.83296661498515	AUD13
ORMDL3	darkred	2.15986101700316	AUD13
OSBPL3	darkred	4.42636804088575	AUD13
PACS1	darkred	1.97567208296807	AUD13
PALLD	darkred	1.79717511027147	AUD13
PAM	darkred	7.54514961293594	AUD13
PATJ	darkred	3.24442030247246	AUD13
PCMTD1	darkred	5.64429367272971	AUD13
PCMTD2	darkred	3.84993409018056	AUD13
PDZD7	darkred	1.44062664903264	AUD13
PHLDA3	darkred	8.32228077206347	AUD13
PIDD1	darkred	3.1019261919942	AUD13
PIK3CA	darkred	1.86149796909541	AUD13
PLCD1	darkred	3.51923414238064	AUD13
PLD2	darkred	0.765594125347177	AUD13
PLEKHA1	darkred	4.0284942028972	AUD13
PLXNB2	darkred	5.98007317947751	AUD13
PPM1M	darkred	5.26118699782018	AUD13
PRRT2	darkred	3.76293640035776	AUD13
PRX	darkred	1.70983377864356	AUD13
QKI	darkred	5.46902148416497	AUD13
RAB11FIP3	darkred	1.94354025258449	AUD13
RIMKLB	darkred	1.8686383639794	AUD13
RNF19A	darkred	4.8462215348521	AUD13
RNPEPL1	darkred	2.65888340077469	AUD13
RTN2	darkred	6.21844354698667	AUD13
RUNX1T1	darkred	6.32187142975528	AUD13
SAMD11	darkred	6.04538507355012	AUD13
SCN1B	darkred	2.74627679975032	AUD13
SETBP1	darkred	3.31485047431972	AUD13
SGK1	darkred	7.17677563796407	AUD13
SIGIRR	darkred	8.26088076698562	AUD13
SLC12A8	darkred	9.4973836863378	AUD13
SLC6A6	darkred	12.230569236305	AUD13
SMAD4	darkred	1.81978529149498	AUD13
SMAD6	darkred	5.9561657492045	AUD13
SMPDL3A	darkred	2.60474192350081	AUD13
SNX9	darkred	6.49875766953555	AUD13
STAT3	darkred	4.66242985456405	AUD13
TCF7L2	darkred	1.47336173563091	AUD13
TLCD2	darkred	8.1893933742677	AUD13
TP53INP1	darkred	6.82984700916071	AUD13
TRAF5	darkred	0.864295967208988	AUD13
TRIL	darkred	7.28083251569975	AUD13
TRIM4	darkred	2.67361416027281	AUD13
TRPC1	darkred	0.753895673471746	AUD13
TSC22D1	darkred	4.9397602778964	AUD13
ULK1	darkred	3.83401700516635	AUD13
ULK2	darkred	2.5023992808392	AUD13
USP35	darkred	2.46359605342542	AUD13
WDR19	darkred	3.44612529272865	AUD13
ZBED3	darkred	2.81957735082557	AUD13
ZFYVE21	darkred	3.31818749556243	AUD13
ZMAT3	darkred	10.9407910956337	AUD13
ZNF391	darkred	2.74681960760435	AUD13
ZNF579	darkred	4.65533617068947	AUD13
ZNF641	darkred	1.16600032356715	AUD13
ZNF703	darkred	6.50199321394656	AUD13
ABAT	darkslateblue	0.796920075072999	AUD14
ABCD3	darkslateblue	0.653120975351621	AUD14
ACTR6	darkslateblue	0.802416004118128	AUD14
ALG10B	darkslateblue	0.284043405946867	AUD14
ARL8B	darkslateblue	0.870212737998303	AUD14
ASPHD1	darkslateblue	0.53448670193785	AUD14
BAZ1A	darkslateblue	1.5920931604829	AUD14
BRD7	darkslateblue	0.622663963930686	AUD14
BTG3	darkslateblue	3.11244343855782	AUD14
BTN2A1	darkslateblue	0.66391211356031	AUD14
C12orf29	darkslateblue	1.84430802576396	AUD14
CCDC59	darkslateblue	1.53207130619386	AUD14
CEP76	darkslateblue	1.84026021605101	AUD14
CHCHD4	darkslateblue	0.823626831179249	AUD14
CLDN12	darkslateblue	1.86899768985569	AUD14
CNOT10	darkslateblue	1.03447533277676	AUD14
CYB5R4	darkslateblue	1.30605745201543	AUD14
DARS	darkslateblue	0.682013777043854	AUD14
DDRGK1	darkslateblue	1.11710260955464	AUD14
DDX52	darkslateblue	1.39382154665094	AUD14
DERL1	darkslateblue	1.12583581652627	AUD14
DHX36	darkslateblue	1.08783428924616	AUD14
DIMT1	darkslateblue	2.19723703576577	AUD14
DIS3	darkslateblue	1.42813679437469	AUD14
EIF2A	darkslateblue	2.78165045435089	AUD14
FASTKD1	darkslateblue	1.53325275382929	AUD14
GSTO1	darkslateblue	1.64588969262654	AUD14
HDAC6	darkslateblue	0.945473827253345	AUD14
HOXB7	darkslateblue	1.2586135065616	AUD14
IFT74	darkslateblue	0.663554325105801	AUD14
IKBIP	darkslateblue	4.19458031718177	AUD14
ITGB3BP	darkslateblue	2.74684185673045	AUD14
LIAS	darkslateblue	0.561361135267561	AUD14
LSM8	darkslateblue	0.697753485884364	AUD14
MED30	darkslateblue	0.717088974915116	AUD14
MED9	darkslateblue	1.53147036933314	AUD14
MET	darkslateblue	1.16131051431836	AUD14
METTL4	darkslateblue	1.11245837087253	AUD14
MICB	darkslateblue	1.79556454850156	AUD14
MRPL33	darkslateblue	0.800849714716714	AUD14
MRPS31	darkslateblue	1.94910728302658	AUD14
NBN	darkslateblue	2.90518888215018	AUD14
NDUFAF2	darkslateblue	1.57272081008889	AUD14
NDUFAF6	darkslateblue	1.06344497061955	AUD14
NIT2	darkslateblue	1.27113938112132	AUD14
OCIAD1	darkslateblue	1.01844306847938	AUD14
PANX1	darkslateblue	0.658644010525237	AUD14
PNP	darkslateblue	2.00684841821704	AUD14
PNRC2	darkslateblue	2.78211142062589	AUD14
POC5	darkslateblue	0.850308054344949	AUD14
PPP2R3C	darkslateblue	1.16596462851745	AUD14
RBBP8	darkslateblue	3.1970181243125	AUD14
RDH11	darkslateblue	2.74720023866567	AUD14
RFXAP	darkslateblue	0.823695590315617	AUD14
RPN1	darkslateblue	2.35709320989973	AUD14
SAP30	darkslateblue	0.683193642896485	AUD14
SEC62	darkslateblue	2.47932405872436	AUD14
SELENOS	darkslateblue	1.71307222513483	AUD14
SLC25A40	darkslateblue	0.677704314666076	AUD14
SLC25A5	darkslateblue	1.45162728295071	AUD14
SLC33A1	darkslateblue	0.54312136442585	AUD14
STRN4	darkslateblue	0.445786723090836	AUD14
TMCC3	darkslateblue	0.770667272890924	AUD14
TMEM209	darkslateblue	1.96015708267167	AUD14
TMEM33	darkslateblue	2.70944603943594	AUD14
TYW1	darkslateblue	2.23428623955866	AUD14
UBE2D3	darkslateblue	0.440052430766102	AUD14
ULBP3	darkslateblue	1.25174091276387	AUD14
ZC3HC1	darkslateblue	0.206166401286326	AUD14
ABCA5	darkturquoise	11.6994481759	AUD15
ACCS	darkturquoise	10.6030538555089	AUD15
ACOT1	darkturquoise	9.14130090201064	AUD15
ADAMTS4	darkturquoise	11.8213472264282	AUD15
ADAMTS7	darkturquoise	10.6442560443574	AUD15
ADAP2	darkturquoise	7.27570829289289	AUD15
ADGRE2	darkturquoise	18.7422235138728	AUD15
ALX1	darkturquoise	10.5406101211306	AUD15
ARHGAP27	darkturquoise	12.9775372915076	AUD15
ARRB1	darkturquoise	7.81705372544566	AUD15
ARRDC2	darkturquoise	4.78436885715426	AUD15
ARSD	darkturquoise	16.1111245309121	AUD15
ASAH1	darkturquoise	2.19001781367861	AUD15
ASNSD1	darkturquoise	4.49071763743183	AUD15
BHLHE40	darkturquoise	7.00841969763358	AUD15
BST2	darkturquoise	9.08293353928355	AUD15
C3orf70	darkturquoise	2.45232274951072	AUD15
CABLES1	darkturquoise	18.9996841831176	AUD15
CACHD1	darkturquoise	2.2354124752604	AUD15
CARMIL1	darkturquoise	13.6031175028425	AUD15
CASP10	darkturquoise	11.9005110669813	AUD15
CASP4	darkturquoise	6.51357070285978	AUD15
CASP8	darkturquoise	4.59583639107238	AUD15
CKB	darkturquoise	15.4123569753785	AUD15
CORO6	darkturquoise	7.24267565823887	AUD15
CPNE7	darkturquoise	9.31659825212247	AUD15
CREG1	darkturquoise	14.9560570402911	AUD15
CTSK	darkturquoise	14.0003749267323	AUD15
CYB5A	darkturquoise	11.8394790155713	AUD15
CYP1B1	darkturquoise	17.4898883201535	AUD15
DCN	darkturquoise	20.9109187017251	AUD15
DNAJC12	darkturquoise	14.7549721031625	AUD15
DNAJC15	darkturquoise	5.97864943352345	AUD15
DNMT3B	darkturquoise	3.79505706154139	AUD15
EMC2	darkturquoise	4.4253156633658	AUD15
EMILIN2	darkturquoise	10.8699620743659	AUD15
ENTPD1	darkturquoise	6.55502036665447	AUD15
EPOR	darkturquoise	4.42640625200671	AUD15
ERAP2	darkturquoise	21.3616741421621	AUD15
ETNK1	darkturquoise	1.86461251661018	AUD15
FAM84B	darkturquoise	10.877965672346	AUD15
FAR2	darkturquoise	6.61587571328763	AUD15
FBXW7	darkturquoise	2.79219613179139	AUD15
FGFR4	darkturquoise	6.91839677644334	AUD15
FOSL2	darkturquoise	3.39143703739553	AUD15
FZD4	darkturquoise	0.708461332891778	AUD15
GAS1	darkturquoise	13.9806334842857	AUD15
GHDC	darkturquoise	10.3968246527714	AUD15
GNAI1	darkturquoise	4.38669747935953	AUD15
GPX3	darkturquoise	8.83729535716572	AUD15
GPX4	darkturquoise	1.66613649822949	AUD15
GREM1	darkturquoise	8.51698699294269	AUD15
GRIN2D	darkturquoise	14.3344494342847	AUD15
GTF2H2	darkturquoise	7.50794721801797	AUD15
H1FX	darkturquoise	5.43657279707046	AUD15
HACD4	darkturquoise	5.41727651856036	AUD15
HDDC2	darkturquoise	4.96288702893337	AUD15
HES1	darkturquoise	16.6616444275214	AUD15
HHIPL1	darkturquoise	7.88833459740396	AUD15
HLTF	darkturquoise	4.97524329095311	AUD15
HTATIP2	darkturquoise	4.29780299642222	AUD15
IGSF10	darkturquoise	12.865149099984	AUD15
IL18	darkturquoise	9.07033281895588	AUD15
INAFM1	darkturquoise	8.83997012945394	AUD15
ITGA1	darkturquoise	13.1645027119152	AUD15
KIZ	darkturquoise	10.5299266555026	AUD15
KLHL29	darkturquoise	11.1329030053514	AUD15
LRRC37A3	darkturquoise	4.57216901624937	AUD15
LRRC75B	darkturquoise	3.368902243363	AUD15
LUM	darkturquoise	14.7514679570494	AUD15
